SKU,Nombre_Producto ,categoria,PRECIO COMPRA,precio_venta,Margen($),Fecha Actualización,proveedor
MT-1277,"Caño Níquel(6061) 36mm",Bronce,459,559.55,100.55,08-06-24,"Fundición Oriental"
AC-1278,"Bobina Níquel 6mm",Hierro,536,660.64,124.64,09/08/2024,"Fundición Oriental"
CU-1279,"Perfil Níquel(6061) 3mm",Magnesio,248,332.84,84.84,2024-12-09,"SiderúrgicaUY"
CU-1280,"Chapa Plomo 43cm",Acero Inoxidable,666,800.23,134.23,27/12/2024,"MetalCorp Internacional"
BR-1281,"  Flejes Níquel 45mm  ",Níquel,634,755.37,121.37,2024-10-09,"Metalúrgica Central"
CU-1282,"Perfil Hierro 35mm",Aluminio,,884.39,202.39,27-06-24,"SiderúrgicaUY"
CU-1283,"Perfil Titanio® 30mm",Bronce,129,184.08,55.08,09/08/2024,"Aceros del Río"
AC-1284,"Flejes Níquel 15cm",Zinc,1016,1263.58,247.58,10/07/2024,"Fundición Oriental"
AL-1285,"Perfil Magnesio 38mm",Hierro,765,919.51,154.51,06-02-24,"Fundición Oriental"
AC-1286,"Bobina Plomo 21mm",Cobre,585,749.11,164.11,14-02-24,"Aceros del Río"
BR-1287,"Flejes Magnesio 50cm",Níquel,851,1094.53$,243.53,02/27/2024,"Aceros del Río"
AL-1288,"Caño Aluminio 37cm",Hierro,1037,1222.85,185.85,04-12-24,"Aleaciones del Sur"
BR-1289,"Chapa Bronce 47cm",Cobre,121,172.78,51.78,2024-07-13,"MetalCorp Internacional"
MT-1290,"Barra Titanio 15mm",Aluminio,967,1227.63,260.63,17/04/2024,"Metalúrgica Central"
AC-1291,"Barra Zinc 35cm",Cobre,924,1027.72,103.72,06-02-24,"Fundición Oriental"
MT-1292,"Alambre Hierro 10cm",Magnesio,217,299.44,82.44,24/12/2024,"Fundición Oriental"
MT-1293,"Barra Hierro 50cm",Níquel,246,367.11,121.11,06/18/2024,"MetalSur S.A."
MT-1294,"Perfil Hierro(6061) 21cm",Níquel,546,614.73,68.73,10/12/2024,"Metalúrgica Central"
MT-1295,"Plancha Hierro 9mm",Acero Inoxidable,302,403.49,101.49,08/13/2024,"SiderúrgicaUY"
CU-1296,"Alambre Aluminio 31mm",Bronce,762,893.35,131.35,04/21/2024,"Fundición Oriental"
BR-1297,"Flejes Aluminio 50mm",Níquel,200,283.88,83.88,2024-09-01,"SiderúrgicaUY"
BR-1298,"Perfil Acero Inoxidable 42cm",Titanio,510,636.01,126.01,2024-10-28,"Fundición Oriental"
CU-1299,"  Tubo Níquel 19mm  ",Aluminio,963,1282.8,319.8,22-02-24,"SiderúrgicaUY"
BR-1300,"Alambre Níquel 44cm",Plomo,83,109.83,26.83,17-06-24,"Aceros del Río"
BR-1301,"Varilla Aluminio™ 16cm",Bronce,376,432.76,56.76,04/12/2024,"Aceros del Río"
AC-1302,"Alambre Acero Inoxidable 13cm",Acero Inoxidable,88,129.9$,41.9,04/24/2024,"MetalSur S.A."
CU-1303,"  Chapa Magnesio 24cm  ",Magnesio,133,170.59,37.59,05-02-24,"Industrias del Plata"
BR-1304,"Varilla Bronce 13mm",Magnesio,664,793.04,129.04,2024-12-18,"MetalSur S.A."
BR-1305,"Perfil Hierro 24cm",Aluminio,158,198.97$,40.97,28-12-24,"SiderúrgicaUY"
CU-1306,"Plancha Plomo 47mm",Titanio,722,800.45,78.45,2024-04-10,"SiderúrgicaUY"
AC-1307,"Chapa Bronce 27mm",Plomo,909,1116.24,207.24,09/06/2024,"SiderúrgicaUY"
BR-1308,"Flejes Níquel 16mm",Níquel,817,911.71,94.71,2024-08-20,"SiderúrgicaUY"
BR-1309,"Perfil Níquel 21mm",Magnesio,800,1193.89$,393.89%,05-02-24,"Fundición Oriental"
MT-1310,"  Flejes Níquel 8mm  ",Titanio,462,556.43,94.43,2024-10-13,"MetalSur S.A."
AC-1311,"Alambre Plomo 25mm",Plomo,886,1174.25,288.25,2024-03-10,"Metalúrgica Central"
AC-1312,"Alambre Magnesio 32cm",Plomo,412,465.13,53.13,24/04/2024,"MetalCorp Internacional"
CU-1313,"Barra Zinc® 44cm",Níquel,1017,1339.86,322.86,12/27/2024,"Metalúrgica Central"
AL-1314,"  Chapa Cobre 17mm  ",,877,1256.3,379.3,2024-11-28,"Industrias del Plata"
MT-1315,"Varilla Zinc 48cm",Bronce,799,1151.27,352.27,2024-12-27,"SiderúrgicaUY"
BR-1316,"  Varilla Níquel 49cm  ",Cobre,866,1028.64,162.64,11/28/2024,"Metalúrgica Central"
MT-1317,"Perfil Bronce 42mm",Titanio,733,908.83,175.83,13/06/2024,"Fundición Oriental"
AC-1318,"Alambre Titanio(6061) 21cm",Magnesio,837,1134.25,297.25,02/01/2024,"MetalSur S.A."
CU-1319,"Perfil Cobre 21mm",Acero Inoxidable,827,1186.58,359.58,25-07-24,"Industrias del Plata"
AC-1320,"Tubo Níquel 6mm",Hierro,883,1173.44,290.44,02/18/2024,"MetalCorp Internacional"
BR-1321,"Bobina Cobre 36mm",Titanio,121,138.13,17.13%,15-02-24,"Aleaciones del Sur"
AC-1322,"  Barra Aluminio 31mm  ",Níquel,291,394.95,103.95,2024-07-13,"Aleaciones del Sur"
BR-1323,"Tubo Titanio 12mm",Plomo,794,1126.11,332.11,06/21/2024,"Fundición Oriental"
MT-1324,"Varilla Magnesio#304 17mm",Acero Inoxidable,616,910.47,294.47,26/04/2024,"SiderúrgicaUY"
AL-1325,"Bobina Hierro 36cm",Hierro,179,205.67,26.67,13/10/2024,"Fundición Oriental"
AC-1326,"Flejes Bronce 44mm",Aluminio,489,600.5,111.5,08/09/2024,"Aleaciones del Sur"
AC-1327,"Plancha Plomo 7mm",Cobre,405,591.88,186.88,09/08/2024,"MetalCorp Internacional"
AL-1328,"Caño Titanio 15cm",Zinc,511,631.78,120.78%,23-10-24,"Fundición Oriental"
AL-1329,"  Tubo Acero Inoxidable 1mm  ",Plomo,369,482.81,113.81,14/12/2024,"MetalSur S.A."
AL-1330,"Plancha Bronce 11cm",,569,749.15,180.15%,2024-03-25,"Aceros del Río"
MT-1331,"Flejes Bronce 43cm",Titanio,670,749.58,79.58,12/03/2024,"MetalSur S.A."
BR-1332,"Varilla Aluminio 43mm",Titanio,933,1196.1$,263.1,01-04-24,"MetalCorp Internacional"
AL-1333,"Varilla Zinc 42cm",Zinc,244,313.88,69.88,02/22/2024,"MetalCorp Internacional"
CU-1334,"Alambre Titanio 15mm",Zinc,416,491.19,75.19,03/11/2024,"Aleaciones del Sur"
AC-1335,"Alambre Cobre 41mm",Aluminio,858,1216,358,2024-07-19,"Aceros del Río"
BR-1336,"Barra Níquel(6061) 7mm",Hierro,223,316.01,93.01,05/04/2024,"Metalúrgica Central"
BR-1337,"Plancha Aluminio 15cm",Bronce,933,1129.45,196.45,05-02-24,"Aleaciones del Sur"
AC-1338,"Varilla Acero Inoxidable 5cm",Titanio,619,791.36,172.36,2024-08-16,"Industrias del Plata"
AC-1339,"Plancha Hierro 21cm",Titanio,707,1007.12,300.12,05/05/2024,"SiderúrgicaUY"
AC-1340,"Barra Plomo 14mm",Titanio,54,61.79,7.79,09/07/2024,"MetalSur S.A."
MT-1341,"  Varilla Titanio 47cm  ",Bronce,844,1250.67$,406.67,08/04/2024,"Aleaciones del Sur"
AC-1342,"Flejes Titanio 39mm",Cobre,752,834.27,82.27,02/20/2024,"Metalúrgica Central"
CU-1343,"  Caño Aluminio® 30cm  ",Zinc,806,1151.01,345.01,2024-08-11,"MetalSur S.A."
AC-1344,"Barra Níquel 10mm",Níquel,704,960.46,256.46,11/24/2024,"MetalCorp Internacional"
BR-1345,"Tubo Aluminio 40mm",Titanio,1006,1489.51,483.51,2024-08-03,"Aleaciones del Sur"
AL-1346,"Tubo Cobre 42cm",Plomo,647,875.06,228.06,2024-05-01,"Aleaciones del Sur"
AL-1347,"Plancha Zinc(6061) 4cm",Bronce,854,1090.95,236.95,18/10/2024,"MetalSur S.A."
BR-1348,"  Perfil Acero Inoxidable™ 41cm  ",Plomo,155,190.58,35.58,2024-06-02,"MetalSur S.A."
AL-1349,"Barra Níquel 43mm",Titanio,404,590.81,186.81,04/01/2024,"Industrias del Plata"
AC-1350,"Bobina Acero Inoxidable 29mm",Aluminio,835,1084.69,249.69,2024-06-08,"Fundición Oriental"
AL-1351,"Plancha Acero Inoxidable 47cm",Plomo,780,1155.05$,375.05,09/18/2024,"Aleaciones del Sur"
AC-1352,"Barra Acero Inoxidable 23cm",Níquel,468,661.98,193.98,2024-07-18,"Aceros del Río"
MT-1353,"Chapa Acero Inoxidable 50mm",Níquel,449,617.53,168.53,13-10-24,"SiderúrgicaUY"
AC-1354,"Bobina Zinc 47mm",Aluminio,700,813.64,113.64,09/01/2024,"Industrias del Plata"
CU-1355,"Caño Hierro 31cm",Aluminio,64,83.36,19.36,2024-05-19,"MetalCorp Internacional"
AC-1356,"Perfil Hierro 17cm",Zinc,518,747.87,229.87,2024-08-25,"Metalúrgica Central"
AC-1357,"Tubo Plomo 9cm",Plomo,866,1129.12,263.12,2024-08-19,"MetalSur S.A."
MT-1358,"Tubo Plomo 26mm",Magnesio,371,481.46,110.46,16/08/2024,"SiderúrgicaUY"
AC-1359,"Barra Acero Inoxidable 39cm",Hierro,751,838.3,87.3,10/04/2024,"Aleaciones del Sur"
CU-1360,"Alambre Bronce 17mm",Plomo,621,874.53,253.53,03/23/2024,"Aleaciones del Sur"
AC-1361,"Plancha Acero Inoxidable 21cm",,138,203.82,65.82,22/09/2024,"SiderúrgicaUY"
BR-1362,"Chapa Plomo 36cm",Zinc,,71.76,20.76,01/26/2024,"MetalCorp Internacional"
BR-1363,"Barra Acero Inoxidable 1cm",Plomo,793,1011.66,218.66,10/22/2024,"Aceros del Río"
CU-1364,"Tubo Titanio 13mm",Zinc,719,843.43,124.43,10-04-24,"Aleaciones del Sur"
AC-1365,"Plancha Bronce 33cm",Plomo,206,235.47,29.47,15/08/2024,"MetalCorp Internacional"
AL-1366,"Chapa Aluminio 40mm",Zinc,698,875.99,177.99,2024-04-28,"SiderúrgicaUY"
AC-1367,"Flejes Bronce 29cm",Magnesio,547,693.12,146.12,21-10-24,"Industrias del Plata"
MT-1368,"Perfil Bronce 29cm",Cobre,,483.14$,89.14,09/10/2024,"Fundición Oriental"
CU-1369,"Plancha Bronce 20mm",Magnesio,982,1253.59,271.59,2024-04-18,"MetalCorp Internacional"
BR-1370,"Bobina Hierro 39cm",Aluminio,413,576.83,163.83,2024-07-28,"MetalSur S.A."
AL-1371,"Caño Níquel 7mm",Cobre,570,797.61,227.61%,28/06/2024,"Aleaciones del Sur"
MT-1372,"Caño Titanio#304 38mm",Bronce,766,1043.81,277.81,2024-02-21,"Aceros del Río"
AC-1373,"Barra Plomo 14mm",Bronce,57,69.16,12.16,16-06-24,"SiderúrgicaUY"
CU-1374,"Perfil Plomo 31mm",Plomo,557,808.15,251.15,01/16/2024,"MetalCorp Internacional"
AC-1375,"Perfil Plomo 1cm",Níquel,304,359.01,55.01%,12-06-24,"MetalCorp Internacional"
MT-1376,"  Plancha Bronce 38cm  ",Hierro,371,518.5,147.5,11/21/2024,"SiderúrgicaUY"
CU-1377,"Caño Hierro#304 42cm",Magnesio,461,680.72,219.72,21/09/2024,"MetalSur S.A."
AC-1378,"Chapa Cobre 22cm",Magnesio,981,1158.07$,177.07,20-07-24,"Aleaciones del Sur"
AL-1379,"Tubo Aluminio 33cm",Titanio,279,402.59,123.59,03/11/2024,"Aleaciones del Sur"
AL-1380,"Perfil Aluminio 6mm",Aluminio,873,1092.98,219.98,16/05/2024,"SiderúrgicaUY"
BR-1381,"Barra Plomo 3cm",Cobre,158,188.67,30.67,2024-12-02,"Metalúrgica Central"
MT-1382,"Tubo Plomo 43cm",Plomo,960,1357.1,397.1,13/03/2024,"Metalúrgica Central"
AL-1383,"Bobina Titanio 24cm",Titanio,568,652.46,84.46,03/12/2024,"MetalCorp Internacional"
BR-1384,"Tubo Hierro 43cm",Magnesio,417,595.12,178.12,09-07-24,"Aleaciones del Sur"
MT-1385,"Alambre Zinc 38mm",Acero Inoxidable,1032,1443.58,411.58,2024-12-21,"MetalSur S.A."
AL-1386,"Perfil Hierro™ 16mm",Plomo,1025,1189.17,164.17,08-09-24,"MetalSur S.A."
MT-1387,"Barra Titanio#304 22cm",Bronce,189,277.84,88.84,09/20/2024,"Fundición Oriental"
BR-1388,"Varilla Cobre 19mm",Zinc,832,1020.12,188.12,16-04-24,"Fundición Oriental"
CU-1389,"Barra Zinc 23mm",Magnesio,125,170.41,45.41,08-07-24,"Aceros del Río"
AL-1390,"Alambre Hierro 39cm",Cobre,669,833.92,164.92,11-08-24,"Fundición Oriental"
MT-1391,"  Flejes Hierro 6cm  ",Zinc,228,291.33,63.33,2024-09-18,"SiderúrgicaUY"
BR-1392,"Tubo Níquel 44cm",Aluminio,231,329.08,98.08,18/02/2024,"Industrias del Plata"
AL-1393,"Tubo Plomo 29cm",Magnesio,541,789.73,248.73,2024-02-18,"Aceros del Río"
MT-1394,"Alambre Titanio 6cm",Cobre,260,294.29,34.29,2024-09-24,"Metalúrgica Central"
CU-1395,"Caño Níquel 41cm",Bronce,1023,1505.08,482.08,09/01/2024,"Aleaciones del Sur"
AC-1396,"Perfil Zinc 42mm",Hierro,947,1134.35,187.35,05/12/2024,"SiderúrgicaUY"
AL-1397,"  Chapa Hierro 7mm  ",Titanio,131,146.77,15.77,09/06/2024,"Aceros del Río"
AL-1398,"Tubo Acero Inoxidable(6061) 36mm",Titanio,166,187.21,21.21,04/01/2024,"Aceros del Río"
MT-1399,"Chapa Bronce 22mm",Níquel,813,913.43,100.43,10/01/2024,"Aleaciones del Sur"
MT-1400,"Tubo Aluminio(6061) 37cm",Titanio,546,695.95,149.95,06/11/2024,"MetalCorp Internacional"
BR-1401,"Tubo Magnesio 24mm",Plomo,803,1179.7,376.7,04/22/2024,"MetalCorp Internacional"
AC-1402,"Plancha Bronce 4cm",Hierro,908,1067.34,159.34,26/05/2024,"Aleaciones del Sur"
CU-1403,"  Caño Acero Inoxidable 2mm  ",Aluminio,927,1344.16$,417.16,10/25/2024,"SiderúrgicaUY"
AC-1404,"Caño Hierro 46cm",Hierro,943,1224.1,281.1,05/13/2024,"SiderúrgicaUY"
MT-1405,"Varilla Bronce 20cm",,944,1139.93,195.93,2024-12-19,"Metalúrgica Central"
AL-1406,"Barra Zinc#304 5cm",Magnesio,401,458.85,57.85,13-11-24,"Aleaciones del Sur"
MT-1407,"Flejes Zinc 15mm",Plomo,,797.92,197.92,02/04/2024,"Aleaciones del Sur"
CU-1408,"Bobina Plomo 41cm",Magnesio,205,255.93,50.93,03/10/2024,"Aleaciones del Sur"
AC-1409,"Chapa Plomo 30cm",Níquel,237,327.67,90.67,2024-03-18,"MetalSur S.A."
BR-1410,"Chapa Magnesio 28mm",Magnesio,294,395.15,101.15,19-01-24,"MetalCorp Internacional"
CU-1411,"Chapa Plomo(6061) 5mm",Titanio,961,1070.54,109.54%,26-08-24,"MetalCorp Internacional"
CU-1412,"Barra Titanio 4cm",Magnesio,200,278.44,78.44,12/01/2024,"SiderúrgicaUY"
AC-1413,"Caño Plomo 27cm",Bronce,658,805.88,147.88,28-05-24,"MetalCorp Internacional"
AL-1414,"Perfil Bronce™ 17mm",Hierro,700,809.46,109.46,2024-01-04,"MetalSur S.A."
AL-1415,"Plancha Plomo 5mm",Plomo,149,193.56,44.56,2024-03-24,"MetalCorp Internacional"
AL-1416,"Perfil Níquel 39cm",Acero Inoxidable,235,329.22,94.22,12/17/2024,"Industrias del Plata"
CU-1417,"Barra Cobre® 39mm",Plomo,851,1122.1,271.1,04-12-24,"SiderúrgicaUY"
AC-1418,"Perfil Plomo™ 29mm",Titanio,947,1232.17,285.17,03/10/2024,"Aleaciones del Sur"
MT-1419,"Varilla Zinc 46cm",Cobre,,630.82,182.82,12/27/2024,"Metalúrgica Central"
AC-1420,"Alambre Plomo 7mm",Níquel,684,1025.91,341.91,20-01-24,"SiderúrgicaUY"
BR-1421,"Perfil Cobre 44mm",Plomo,684,977.24,293.24,06-06-24,"Aceros del Río"
CU-1422,"Plancha Aluminio 44cm",Titanio,274,350.91,76.91,16/02/2024,"Aceros del Río"
CU-1423,"Flejes Magnesio 44mm",Níquel,55,78.43,23.43,2024-10-24,"SiderúrgicaUY"
MT-1424,"Chapa Cobre 14cm",Plomo,829,1080.72,251.72,03/26/2024,"Aceros del Río"
AL-1425,"Alambre Cobre 47cm",Aluminio,486,662.35,176.35,08/15/2024,"Industrias del Plata"
AC-1426,"Alambre Zinc 32mm",Níquel,554,818.5,264.5,24-01-24,"Metalúrgica Central"
AL-1427,"Alambre Níquel 45cm",Magnesio,468,541.41,73.41,08/12/2024,"Industrias del Plata"
AL-1428,"Alambre Aluminio 36cm",Níquel,429,479.86$,50.86,02/17/2024,"Industrias del Plata"
MT-1429,"  Barra Zinc&Zinc 34mm  ",Plomo,1033,1517,484,2024-06-12,"MetalSur S.A."
MT-1430,"Chapa Zinc 29mm",Titanio,483,578.07,95.07,17-06-24,"Metalúrgica Central"
BR-1431,"Plancha Níquel 20mm",Hierro,999,1294.62,295.62,07/18/2024,"Aceros del Río"
BR-1432,"Flejes Zinc 13cm",Níquel,1023,1201.74,178.74,27-03-24,"MetalCorp Internacional"
AL-1433,"  Barra Níquel 18mm  ",Aluminio,,600.13,73.13,03-04-24,"Fundición Oriental"
MT-1434,"Tubo Bronce 47cm",Cobre,402,482.33,80.33,2024-08-16,"MetalCorp Internacional"
AL-1435,"Plancha Plomo 14cm",Zinc,836,1063.37,227.37,18/05/2024,"SiderúrgicaUY"
AC-1436,"Bobina Acero Inoxidable 48mm",Hierro,565,714.09,149.09,2024-12-05,"MetalCorp Internacional"
AC-1437,"Plancha Plomo 5cm",Cobre,714,940.47,226.47,22/05/2024,"Metalúrgica Central"
MT-1438,"  Flejes Magnesio 41cm  ",Plomo,716,923.2,207.2%,04-01-24,"Industrias del Plata"
AC-1439,"Tubo Cobre 31mm",Acero Inoxidable,,925.76,153.76,04/03/2024,"MetalCorp Internacional"
BR-1440,"Plancha Cobre 7mm",Cobre,141,169.27,28.27,26/02/2024,"Aleaciones del Sur"
CU-1441,"  Bobina Zinc 15cm  ",Aluminio,241,330.71,89.71,07/01/2024,"MetalSur S.A."
CU-1442,"Tubo Titanio 12mm",Níquel,941,1310.84,369.84,2024-10-11,"Metalúrgica Central"
BR-1443,"Perfil Zinc&Zinc 16mm",Zinc,,819.09,241.09,23-04-24,"Metalúrgica Central"
AC-1444,"Plancha Níquel™ 23mm",Hierro,100,141.22,41.22,2024-06-15,"Industrias del Plata"
AL-1445,"Tubo Cobre 8cm",Bronce,514,666.89,152.89,07/06/2024,"Industrias del Plata"
MT-1446,"Varilla Plomo 44mm",Magnesio,859,1026.36,167.36,03-06-24,"Fundición Oriental"
CU-1447,"Varilla Bronce 46mm",Titanio,305,371.71,66.71,03/13/2024,"Fundición Oriental"
CU-1448,"Chapa Magnesio 7mm",Zinc,394,463.72$,69.72,03/07/2024,"MetalCorp Internacional"
CU-1449,"Chapa Cobre 34mm",Aluminio,1013,1154.01,141.01,14-12-24,"SiderúrgicaUY"
BR-1450,"Bobina Titanio 29mm",Zinc,566,679.88,113.88,2024-04-27,"MetalCorp Internacional"
CU-1451,"Flejes Níquel 46mm",Magnesio,976,1370.32,394.32,2024-01-04,"MetalCorp Internacional"
BR-1452,"Alambre Cobre 10cm",Titanio,,1097.42,360.42,15/02/2024,"Aleaciones del Sur"
MT-1453,"Chapa Titanio™ 13mm",Bronce,868,1294.63,426.63,10-02-24,"Industrias del Plata"
MT-1454,"Perfil Níquel(6061) 23cm",Níquel,938,1216.65$,278.65,24-03-24,"Fundición Oriental"
MT-1455,"Perfil Níquel 33mm",Aluminio,906,1252.3,346.3,2024-04-01,"MetalCorp Internacional"
AL-1456,"Varilla Aluminio 49mm",Magnesio,458,507.21,49.21,05/08/2024,"Aceros del Río"
MT-1457,"Chapa Níquel 19mm",Bronce,445,500.68,55.68,2024-11-26,"MetalCorp Internacional"
CU-1458,"Varilla Cobre 27cm",Titanio,451,616.96,165.96,2024-12-25,"SiderúrgicaUY"
AL-1459,"Perfil Plomo 3cm",Níquel,973,1384.35,411.35,12-08-24,"Aleaciones del Sur"
MT-1460,"Barra Acero Inoxidable 13mm",Cobre,946,1168.53,222.53,2024-11-15,"Aceros del Río"
BR-1461,"Chapa Aluminio 48mm",Acero Inoxidable,159,195.22,36.22,2024-03-21,"Aleaciones del Sur"
AL-1462,"Perfil Acero Inoxidable 49mm",Acero Inoxidable,462,674.08,212.08,2024-08-14,"Fundición Oriental"
AL-1463,"Chapa Titanio 33mm",Aluminio,,83.81,10.81,06/06/2024,"SiderúrgicaUY"
AL-1464,"Alambre Hierro 42cm",Magnesio,917,1049.67,132.67,15-06-24,"Industrias del Plata"
AL-1465,"Plancha Acero Inoxidable 36mm",Níquel,137,199.11,62.11,2024-01-05,"MetalCorp Internacional"
AC-1466,"Tubo Titanio 34mm",Aluminio,604,716.61,112.61,17-04-24,"Industrias del Plata"
MT-1467,"Plancha Plomo 9cm",Plomo,70,96.09,26.09,07-05-24,"Industrias del Plata"
AC-1468,"Alambre Bronce 19mm",Hierro,370,433.95,63.95,05-09-24,"SiderúrgicaUY"
MT-1469,"Barra Titanio 45mm",Bronce,417,549.43,132.43,23-04-24,"MetalSur S.A."
CU-1470,"Bobina Titanio 20mm",Acero Inoxidable,153,224.87,71.87,23-11-24,"MetalSur S.A."
AC-1471,"Barra Acero Inoxidable 45mm",Hierro,603,855.92,252.92,04/09/2024,"Aleaciones del Sur"
AC-1472,"Caño Níquel 15mm",Titanio,160,229.42,69.42,28/09/2024,"Aleaciones del Sur"
MT-1473,"Tubo Acero Inoxidable 40mm",Acero Inoxidable,934,1395.44,461.44,16-06-24,"Fundición Oriental"
CU-1474,"Flejes Magnesio™ 1cm",Plomo,228,252.1,24.1,2024-06-11,"Metalúrgica Central"
AL-1475,"Barra Níquel 28cm",Zinc,520,660.71,140.71,03-08-24,"MetalSur S.A."
BR-1476,"  Perfil Níquel 19mm  ",Magnesio,591,853.74,262.74%,28-01-24,"MetalSur S.A."
MT-1477,"Varilla Níquel™ 9cm",,622,914.33,292.33,08/11/2024,"Aleaciones del Sur"
MT-1478,"Barra Acero Inoxidable 11cm",Níquel,690,840.91,150.91,04-10-24,"MetalSur S.A."
BR-1479,"Plancha Magnesio(6061) 24cm",Magnesio,965,1202.1,237.1,06/28/2024,"SiderúrgicaUY"
AC-1480,"Varilla Titanio#304 43cm",Zinc,212,316.52,104.52%,10/07/2024,"Metalúrgica Central"
AC-1481,"Barra Plomo 24mm",Magnesio,238,291.47,53.47,07/02/2024,"MetalCorp Internacional"
AC-1482,"Bobina Hierro 5mm",Titanio,746,852.07,106.07,11/20/2024,"Fundición Oriental"
CU-1483,"Alambre Bronce 44mm",Zinc,1039,1317.85,278.85,27/07/2024,"Fundición Oriental"
AC-1484,"Flejes Plomo 7mm",Titanio,327,429.32,102.32,27-07-24,"SiderúrgicaUY"
AL-1485,"  Alambre Acero Inoxidable 26cm  ",Hierro,897,1234.8,337.8,09/07/2024,"Metalúrgica Central"
MT-1486,"Tubo Acero Inoxidable 47cm",Titanio,148,195.96,47.96,2024-03-15,"Fundición Oriental"
MT-1487,"Varilla Hierro 20cm",Hierro,727,958.33,231.33,15-10-24,"SiderúrgicaUY"
MT-1488,"Flejes Hierro 49mm",Cobre,596,880.2,284.2,27/01/2024,"Fundición Oriental"
BR-1489,"Bobina Zinc 34cm",Bronce,1001,1121.49,120.49,2024-08-20,"Metalúrgica Central"
MT-1490,"Caño Níquel#304 30cm",Hierro,516,675.22,159.22,28/01/2024,"SiderúrgicaUY"
BR-1491,"Chapa Níquel 26cm",Titanio,123,148.83,25.83,02/02/2024,"SiderúrgicaUY"
AL-1492,"Perfil Hierro 2cm",Zinc,341,487.7,146.7,2024-02-22,"MetalCorp Internacional"
AL-1493,"Bobina Titanio 20cm",Níquel,1013,1285.08,272.08,2024-09-10,"MetalCorp Internacional"
BR-1494,"Alambre Níquel(6061) 18cm",Zinc,594,667.33,73.33,23-06-24,"Fundición Oriental"
AL-1495,"Flejes Zinc#304 46mm",Níquel,1015,1136.97,121.97,2024-10-21,"MetalCorp Internacional"
CU-1496,"Bobina Titanio 49mm",Magnesio,1020,1311.85,291.85,2024-10-09,"Fundición Oriental"
CU-1497,"Barra Plomo&Zinc 10mm",Plomo,255,329.1,74.1,21-11-24,"Metalúrgica Central"
MT-1498,"Flejes Níquel 32mm",Magnesio,1015,1348.99,333.99,07-07-24,"SiderúrgicaUY"
MT-1499,"Tubo Bronce 38mm",Zinc,639,872.02,233.02,2024-01-10,"Industrias del Plata"
CU-1500,"Plancha Magnesio 46mm",Zinc,829,1237.06,408.06,2024-03-05,"Metalúrgica Central"
AL-1501,"Flejes Bronce#304 37cm",Cobre,871,986.77,115.77,12/21/2024,"Aleaciones del Sur"
BR-1502,"  Chapa Cobre 31mm  ",Plomo,,853.52,267.52,04/23/2024,"Industrias del Plata"
MT-1503,"Caño Titanio 13cm",Titanio,807,1152.68,345.68,15/06/2024,"MetalCorp Internacional"
MT-1504,"Chapa Acero Inoxidable 15mm",Magnesio,694,1006.77,312.77,20/06/2024,"MetalSur S.A."
CU-1505,"Chapa Aluminio 18cm",Titanio,684,867.32,183.32,01/03/2024,"SiderúrgicaUY"
MT-1506,"Caño Titanio 23mm",Magnesio,249,338.29,89.29,2024-09-11,"Metalúrgica Central"
MT-1507,"Caño Magnesio 13cm",Acero Inoxidable,86,123.39,37.39%,08/13/2024,"MetalSur S.A."
AL-1508,"Bobina Magnesio 35cm",Cobre,310,354.59,44.59,05/25/2024,"Aleaciones del Sur"
AL-1509,"Plancha Zinc 15mm",Hierro,348,394.69,46.69,11/01/2024,"Aceros del Río"
MT-1510,"Varilla Aluminio 18cm",Titanio,939,1220.71,281.71,10/10/2024,"Fundición Oriental"
AC-1511,"  Tubo Bronce#304 35mm  ",Bronce,156,214.17,58.17,2024-12-23,"MetalCorp Internacional"
MT-1512,"Chapa Bronce 12cm",Aluminio,209,233.92,24.92,2024-02-02,"Metalúrgica Central"
AL-1513,"Chapa Hierro 21cm",Plomo,785,1144.06,359.06,10/05/2024,"Industrias del Plata"
AC-1514,"Caño Plomo 24mm",Níquel,543,667.97,124.97,03/10/2024,"Metalúrgica Central"
CU-1515,"Flejes Níquel 1mm",Plomo,895,1263.53,368.53,2024-07-16,"MetalSur S.A."
MT-1516,"Alambre Magnesio 38mm",Bronce,269,317.54,48.54,2024-08-15,"Aleaciones del Sur"
MT-1517,"Tubo Magnesio 33cm",Cobre,580,767.32,187.32%,2024-12-10,"Fundición Oriental"
CU-1518,"Bobina Acero Inoxidable 20mm",Níquel,673,775.57,102.57,23/06/2024,"MetalSur S.A."
AL-1519,"Barra Plomo 15mm",Aluminio,891,1101.14,210.14,18/10/2024,"Metalúrgica Central"
BR-1520,"Caño Acero Inoxidable 2mm",Aluminio,999,1149.32,150.32,04-01-24,"Industrias del Plata"
BR-1521,"Perfil Aluminio 15mm",Hierro,160,224.01,64.01,08-12-24,"MetalSur S.A."
AL-1522,"Chapa Magnesio 50mm",Plomo,1044,1184.45,140.45,2024-06-20,"Aceros del Río"
AC-1523,"Varilla Plomo&Zinc 42cm",Hierro,297,357.6,60.6,05/21/2024,"SiderúrgicaUY"
AC-1524,"Alambre Titanio 25mm",Bronce,,687.67,113.67,2024-02-19,"Industrias del Plata"
CU-1525,"  Barra Níquel 26mm  ",Bronce,78,111.6,33.6,2024-05-26,"Aleaciones del Sur"
AC-1526,"Chapa Níquel&Zinc 49mm",Acero Inoxidable,986,1090.76,104.76,20/12/2024,"Metalúrgica Central"
